REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,AGE,Current age,RESIDENCE,Residence,EDUCATION_LEVEL,Education Level,SERIES_FOOTNOTE,UNIT_MULTIPLIER,Unit multiplier,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,SOWC_FLAG_A,SOWC flag A,OBS_FOOTNOTE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,FREQ_COLL,Time interval at which the source data are collected
TON,Tonga,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TON,Tonga,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,2.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,2.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,2.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,3.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TTO,Trinidad and Tobago,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,3.8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,22.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,15.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,11.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,22.3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,22.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,12.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUN,Tunisia,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,12.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,13.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,12.3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,17.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,14.3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,13.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,10.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TUR,Turkey,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,16.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,5.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,3.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,0.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,0.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
TZA,United Republic of Tanzania,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,0.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,6.3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,1.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UGA,Uganda,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,2.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,9.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,8.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,7.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,8.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UKR,Ukraine,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,7.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,11.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,9.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,11.3,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,7.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,2.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,8.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
URY,Uruguay,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,7.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,4.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,3.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,3.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,3.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
USA,United States,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,3.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,7.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,5.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,3.8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,5.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
UZB,Uzbekistan,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,5.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,16.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,17.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,20.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,18.6,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,14.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,20.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VCT,Saint Vincent and the Grenadines,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,18.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,4.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,7.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,7.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,7.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,5.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VEN,Venezuela (Bolivarian Republic of),GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,6.8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,2.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,2.8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,1.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,2.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VNM,Viet Nam,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,1.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,2.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,1.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
VUT,Vanuatu,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,0.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,6.5,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,10.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,9.7,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,9.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,_T,Total,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,8.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,7.4,,,,A,Normal value,International Labour Organization (ILO),,,,,,
WSM,Samoa,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,9.8,,,,A,Normal value,International Labour Organization (ILO),,,,,,
YEM,Yemen,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,R,Rural,_T,Total,,,,PCNT,%,2019,23.9,,,,A,Normal value,International Labour Organization (ILO),,,,,,
YEM,Yemen,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,28,,,,A,Normal value,International Labour Organization (ILO),,,,,,
YEM,Yemen,GN_UNMPLY,Labour force unemployment rate,M,Male,Y_GE15,15 years old and over,U,Urban,_T,Total,,,,PCNT,%,2019,10.1,,,,A,Normal value,International Labour Organization (ILO),,,,,,
YEM,Yemen,GN_UNMPLY,Labour force unemployment rate,F,Female,Y_GE15,15 years old and over,_T,Total,_T,Total,,,,PCNT,%,2019,25.2,,,,A,Normal value,International Labour Organization (ILO),,,,,,
